, ,PLAYER,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
12,,Luka Dončić,Doncic REBOUND (Off:1 Def:1),Off,MIN @ DAL,MIN,DAL,"Thursday, December 14",1,https://videos.nba.com/nba/pbp/media/2023/12/14/0022300321/61/9949f7e9-c204-39de-1d48-a33e5b1cd42e_1280x720.mp4
13,,Luka Dončić,Doncic REBOUND (Off:1 Def:2),Off,DAL @ POR,DAL,POR,"Saturday, December 16",1,https://videos.nba.com/nba/pbp/media/2023/12/16/0022300341/62/d1826c2f-10e7-fe05-353e-7e88829548b5_1280x720.mp4
14,,Luka Dončić,Doncic REBOUND (Off:2 Def:9),Off,DAL @ POR,DAL,POR,"Saturday, December 16",3,https://videos.nba.com/nba/pbp/media/2023/12/16/0022300341/467/4d2e60cc-eb0d-dca0-de21-68b0120f3d09_1280x720.mp4
15,,Luka Dončić,Doncic REBOUND (Off:1 Def:3),Off,DAL @ DEN,DAL,DEN,"Monday, December 18",1,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300356/140/b69ce649-43a4-0e9c-164c-d35a5771a528_1280x720.mp4
16,,Luka Dončić,Doncic REBOUND (Off:2 Def:8),Off,DAL @ DEN,DAL,DEN,"Monday, December 18",4,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300356/478/a26c0241-434f-fdc8-23b7-dad5b3ed374b_1280x720.mp4
17,,Luka Dončić,Doncic REBOUND (Off:3 Def:8),Off,DAL @ DEN,DAL,DEN,"Monday, December 18",4,https://videos.nba.com/nba/pbp/media/2023/12/18/0022300356/480/47fb45d4-b070-506a-30de-27e930bcd815_1280x720.mp4
18,,Luka Dončić,Doncic REBOUND (Off:1 Def:8),Off,LAC @ DAL,LAC,DAL,"Wednesday, December 20",4,https://videos.nba.com/nba/pbp/media/2023/12/20/0022300372/607/637932e1-1abc-cd40-6f83-832a273d3c0a_1280x720.mp4
19,,Luka Dončić,Doncic REBOUND (Off:1 Def:1),Off,SAS @ DAL,SAS,DAL,"Saturday, December 23",1,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300398/29/7545239d-cd39-a3b2-00bf-f8708bf455a1_1280x720.mp4
20,,Luka Dončić,Doncic REBOUND (Off:2 Def:10),Off,SAS @ DAL,SAS,DAL,"Saturday, December 23",3,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300398/474/663fa241-fa6c-9170-3a09-274361a4d3b6_1280x720.mp4
21,,Luka Dončić,Doncic REBOUND (Off:1 Def:4),Off,DAL @ PHX,DAL,PHX,"Monday, December 25",4,https://videos.nba.com/nba/pbp/media/2023/12/25/0022300405/597/40f861d7-47cb-b725-5ccb-5119bd9ff43c_1280x720.mp4
22,,Luka Dončić,Doncic REBOUND (Off:1 Def:1),Off,DAL @ GSW,DAL,GSW,"Tuesday, April 2",1,https://videos.nba.com/nba/pbp/media/2024/04/02/0022300589/10/ab31abb8-9962-59ed-3277-e460a10ed364_1280x720.mp4
23,,Luka Dončić,Doncic REBOUND (Off:1 Def:7),Off,BOS @ DAL,BOS,DAL,"Monday, January 22",2,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300611/183/7db02c84-bd7a-0c44-9f6a-bc89ecbf607b_1280x720.mp4
24,,Luka Dončić,Doncic REBOUND (Off:2 Def:12),Off,BOS @ DAL,BOS,DAL,"Monday, January 22",4,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300611/554/3d4950dd-2bf0-b45f-afd1-04e4aa135bde_1280x720.mp4
25,,Luka Dončić,Doncic REBOUND (Off:3 Def:12),Off,BOS @ DAL,BOS,DAL,"Monday, January 22",4,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300611/556/26c3feef-65b3-6c05-4b99-90ba959b1350_1280x720.mp4
26,,Luka Dončić,Doncic REBOUND (Off:4 Def:12),Off,BOS @ DAL,BOS,DAL,"Monday, January 22",4,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300611/558/1eccd81a-de80-3718-28ec-634554e810a3_1280x720.mp4
27,,Luka Dončić,Doncic REBOUND (Off:5 Def:12),Off,BOS @ DAL,BOS,DAL,"Monday, January 22",4,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300611/586/0d41a086-bee2-eba5-b2c4-4c61c1a1ab01_1280x720.mp4
28,,Luka Dončić,Doncic REBOUND (Off:1 Def:3),Off,PHX @ DAL,PHX,DAL,"Wednesday, January 24",3,https://videos.nba.com/nba/pbp/media/2024/01/24/0022300625/438/54942bc6-cf80-0442-216a-e363739c2cab_1280x720.mp4
29,,Luka Dončić,Doncic REBOUND (Off:1 Def:1),Off,SAC @ DAL,SAC,DAL,"Saturday, January 27",1,https://videos.nba.com/nba/pbp/media/2024/01/27/0022300651/113/328ab529-1698-e06f-05fa-2599f8bddda7_1280x720.mp4
30,,Luka Dončić,Doncic REBOUND (Off:2 Def:3),Off,SAC @ DAL,SAC,DAL,"Saturday, January 27",2,https://videos.nba.com/nba/pbp/media/2024/01/27/0022300651/239/9a03363b-9f11-a9a1-27d0-7bc978a66c4a_1280x720.mp4
31,,Luka Dončić,Doncic REBOUND (Off:1 Def:6),Off,MIL @ DAL,MIL,DAL,"Saturday, February 3",2,https://videos.nba.com/nba/pbp/media/2024/02/03/0022300702/313/a4054c90-554d-883a-1bd7-9b47f58e859f_1280x720.mp4
32,,Luka Dončić,Doncic REBOUND (Off:1 Def:3),Off,DAL @ BKN,DAL,BKN,"Tuesday, February 6",1,https://videos.nba.com/nba/pbp/media/2024/02/06/0022300720/80/ea537a4c-23a9-451e-cba5-5728ad90d5b3_1280x720.mp4
33,,Luka Dončić,Doncic REBOUND (Off:1 Def:0),Off,WAS @ DAL,WAS,DAL,"Monday, February 12",1,https://videos.nba.com/nba/pbp/media/2024/02/12/0022300768/100/a1feb2f6-e3f1-84c7-344e-55ab1bcd11dc_1280x720.mp4
34,,Luka Dončić,Doncic REBOUND (Off:1 Def:5),Off,DAL @ IND,DAL,IND,"Sunday, February 25",3,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300819/410/5f27a742-2b94-7e43-457d-791df9178396_1280x720.mp4
35,,Luka Dončić,Doncic REBOUND (Off:1 Def:10),Off,DAL @ TOR,DAL,TOR,"Wednesday, February 28",4,https://videos.nba.com/nba/pbp/media/2024/02/28/0022300844/665/18763bd0-6877-c0b8-dd2d-1934811e2ddf_1280x720.mp4
36,,Luka Dončić,Doncic REBOUND (Off:1 Def:3),Off,DAL @ BOS,DAL,BOS,"Friday, March 1",2,https://videos.nba.com/nba/pbp/media/2024/03/01/0022300859/223/17bb8781-4165-c4c8-02b7-ba5a0499a3dd_1280x720.mp4
37,,Luka Dončić,Doncic REBOUND (Off:2 Def:6),Off,DAL @ BOS,DAL,BOS,"Friday, March 1",3,https://videos.nba.com/nba/pbp/media/2024/03/01/0022300859/330/4af62a55-aafa-7a12-b107-8d2c8ced903b_1280x720.mp4
38,,Luka Dončić,Doncic REBOUND (Off:3 Def:8),Off,DAL @ BOS,DAL,BOS,"Friday, March 1",4,https://videos.nba.com/nba/pbp/media/2024/03/01/0022300859/480/35f5294b-78fe-2455-0961-56ac2eab21d0_1280x720.mp4
39,,Luka Dončić,Doncic REBOUND (Off:1 Def:1),Off,PHI @ DAL,PHI,DAL,"Sunday, March 3",1,https://videos.nba.com/nba/pbp/media/2024/03/03/0022300871/35/fbb6f7c7-6430-29b5-2ade-dfa5b91516e4_1280x720.mp4
40,,Luka Dončić,Doncic REBOUND (Off:2 Def:6),Off,PHI @ DAL,PHI,DAL,"Sunday, March 3",3,https://videos.nba.com/nba/pbp/media/2024/03/03/0022300871/363/0fc7a901-c57b-4995-ee06-57d615aa130d_1280x720.mp4
41,,Luka Dončić,Doncic REBOUND (Off:1 Def:3),Off,DAL @ CHI,DAL,CHI,"Monday, March 11",1,https://videos.nba.com/nba/pbp/media/2024/03/11/0022300935/77/72b74226-d5bc-7474-0ee6-7a2bc2d457ee_1280x720.mp4
42,,Luka Dončić,Doncic REBOUND (Off:2 Def:3),Off,DAL @ CHI,DAL,CHI,"Monday, March 11",1,https://videos.nba.com/nba/pbp/media/2024/03/11/0022300935/79/4f9a4011-776d-a8a3-2530-4b720abb039f_1280x720.mp4
43,,Luka Dončić,Doncic REBOUND (Off:1 Def:0),Off,GSW @ DAL,GSW,DAL,"Wednesday, March 13",1,https://videos.nba.com/nba/pbp/media/2024/03/13/0022300952/30/7419e3b3-a43c-9abc-e7c0-312f4038e9e6_1280x720.mp4
44,,Luka Dončić,Doncic REBOUND (Off:1 Def:5),Off,DEN @ DAL,DEN,DAL,"Sunday, March 17",4,https://videos.nba.com/nba/pbp/media/2024/03/17/0022300978/542/14350ec9-973b-3240-738c-a399f6bcf047_1280x720.mp4
45,,Luka Dončić,Doncic REBOUND (Off:2 Def:5),Off,DEN @ DAL,DEN,DAL,"Sunday, March 17",4,https://videos.nba.com/nba/pbp/media/2024/03/17/0022300978/550/5524d3e7-21de-9336-fa3d-038900411f12_1280x720.mp4
46,,Luka Dončić,Doncic REBOUND (Off:3 Def:5),Off,DEN @ DAL,DEN,DAL,"Sunday, March 17",4,https://videos.nba.com/nba/pbp/media/2024/03/17/0022300978/566/d278a129-faf4-277b-1b3c-550d21669487_1280x720.mp4
47,,Luka Dončić,Doncic REBOUND (Off:4 Def:5),Off,DEN @ DAL,DEN,DAL,"Sunday, March 17",4,https://videos.nba.com/nba/pbp/media/2024/03/17/0022300978/568/81b7d381-2649-d64b-3429-2129457167b9_1280x720.mp4
48,,Luka Dončić,Doncic REBOUND (Off:1 Def:1),Off,UTA @ DAL,UTA,DAL,"Thursday, March 21",1,https://videos.nba.com/nba/pbp/media/2024/03/21/0022301008/78/97fbdb00-c164-2a30-25d4-e9a28b069b5d_1280x720.mp4
49,,Luka Dončić,Doncic REBOUND (Off:1 Def:6),Off,DAL @ UTA,DAL,UTA,"Monday, March 25",3,https://videos.nba.com/nba/pbp/media/2024/03/25/0022301041/380/860b599f-2aa7-1589-beb6-d8c44a5b768a_1280x720.mp4
50,,Luka Dončić,Doncic REBOUND (Off:2 Def:7),Off,DAL @ UTA,DAL,UTA,"Monday, March 25",4,https://videos.nba.com/nba/pbp/media/2024/03/25/0022301041/520/85d63b14-398d-e408-4656-3f4522fa7ae9_1280x720.mp4
51,,Luka Dončić,Doncic REBOUND (Off:1 Def:3),Off,DAL @ SAC,DAL,SAC,"Tuesday, March 26",2,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301047/235/8f7296c2-9c60-88e3-5daa-7b20b8cf3395_1280x720.mp4
52,,Luka Dončić,Doncic REBOUND (Off:1 Def:6),Off,HOU @ DAL,HOU,DAL,"Sunday, April 7",4,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301131/609/eb6a2fdc-d81b-21ee-5dfb-303265e3c73d_1280x720.mp4
53,,Luka Dončić,Doncic REBOUND (Off:2 Def:6),Off,HOU @ DAL,HOU,DAL,"Sunday, April 7",4,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301131/615/7d94907b-fb69-1ee4-d210-c18bb0eac547_1280x720.mp4
54,,Luka Dončić,Doncic REBOUND (Off:1 Def:4),Off,DAL @ CHA,DAL,CHA,"Tuesday, April 9",1,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301144/110/66cfc198-3e99-af40-9bbb-237dc8381f06_1280x720.mp4
55,,Luka Dončić,Doncic REBOUND (Off:2 Def:7),Off,DAL @ CHA,DAL,CHA,"Tuesday, April 9",3,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301144/451/17ce4cd5-2311-0bc2-7203-74f7eb2cb44f_1280x720.mp4
56,,Luka Dončić,Doncic REBOUND (Off:1 Def:0),Off,DAL @ MIA,DAL,MIA,"Wednesday, April 10",1,https://videos.nba.com/nba/pbp/media/2024/04/10/0022301161/29/7f3a03e8-4606-d2f7-7bd7-3c96145aef40_1280x720.mp4
57,,Luka Dončić,Doncic REBOUND (Off:1 Def:1),Off,UTA @ DAL,UTA,DAL,"Wednesday, December 6",1,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301213/21/2e8de1d9-149c-433a-49b9-8b17da9c331b_1280x720.mp4
58,,Joel Embiid,Embiid REBOUND (Off:2 Def:6),Off,MIN @ PHI,MIN,PHI,"Wednesday, December 20",3,https://videos.nba.com/nba/pbp/media/2023/12/20/0022300367/395/cc1d94f6-5c6d-7e69-2f05-4e718a972098_1280x720.mp4
59,,Joel Embiid,Embiid REBOUND (Off:1 Def:3),Off,TOR @ PHI,TOR,PHI,"Friday, December 22",3,https://videos.nba.com/nba/pbp/media/2023/12/22/0022300382/339/5d6b90dd-a9b5-9d92-77be-0bcf0cf913ae_1280x720.mp4
60,,Joel Embiid,Embiid REBOUND (Off:1 Def:0),Off,NYK @ PHI,NYK,PHI,"Friday, January 5",1,https://videos.nba.com/nba/pbp/media/2024/01/05/0022300483/36/cad256f8-5f30-4355-bf7c-37134b36cfee_1280x720.mp4
61,,Joel Embiid,Embiid REBOUND (Off:2 Def:3),Off,NYK @ PHI,NYK,PHI,"Friday, January 5",3,https://videos.nba.com/nba/pbp/media/2024/01/05/0022300483/346/f91e6e20-1c58-6848-c7e8-d5401204ecf2_1280x720.mp4
62,,Joel Embiid,Embiid REBOUND (Off:3 Def:6),Off,NYK @ PHI,NYK,PHI,"Friday, January 5",3,https://videos.nba.com/nba/pbp/media/2024/01/05/0022300483/452/4382226d-265d-498f-35e7-90dd33934e5e_1280x720.mp4
63,,Joel Embiid,Embiid REBOUND (Off:1 Def:6),Off,HOU @ PHI,HOU,PHI,"Monday, January 15",3,https://videos.nba.com/nba/pbp/media/2024/01/15/0022300555/426/e034876b-09f2-851a-cde3-c3723fb49c86_1280x720.mp4
64,,Joel Embiid,Embiid REBOUND (Off:2 Def:6),Off,HOU @ PHI,HOU,PHI,"Monday, January 15",3,https://videos.nba.com/nba/pbp/media/2024/01/15/0022300555/428/1f01b2ff-898f-f0bc-47c6-477bdae237e6_1280x720.mp4
65,,Joel Embiid,Embiid REBOUND (Off:1 Def:0),Off,DEN @ PHI,DEN,PHI,"Tuesday, January 16",1,https://videos.nba.com/nba/pbp/media/2024/01/16/0022300566/12/ac6013e0-6f98-158c-fa8a-1562b439a8f8_1280x720.mp4
66,,Joel Embiid,Embiid REBOUND (Off:1 Def:1),Off,PHI @ ORL,PHI,ORL,"Friday, January 19",1,https://videos.nba.com/nba/pbp/media/2024/01/19/0022300585/19/4c151db3-f694-1df3-ae3e-7988e0c99b1b_1280x720.mp4
67,,Joel Embiid,Embiid REBOUND (Off:1 Def:6),Off,PHI @ CHA,PHI,CHA,"Saturday, January 20",3,https://videos.nba.com/nba/pbp/media/2024/01/20/0022300593/437/37c0ba7e-b772-c39c-3795-a8ba137cf5fe_1280x720.mp4
68,,Joel Embiid,Embiid REBOUND (Off:1 Def:1),Off,SAS @ PHI,SAS,PHI,"Monday, January 22",1,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300608/97/2a32ca1d-bd0e-9ac5-178e-8dec05c09bca_1280x720.mp4
69,,Joel Embiid,Embiid REBOUND (Off:2 Def:1),Off,SAS @ PHI,SAS,PHI,"Monday, January 22",1,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300608/99/02d55593-31c7-8ea5-0312-147a4e609dab_1280x720.mp4
70,,Joel Embiid,Embiid REBOUND (Off:3 Def:2),Off,SAS @ PHI,SAS,PHI,"Monday, January 22",1,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300608/134/6d5f73bb-0c86-318a-9b72-23bb11cf9bc0_1280x720.mp4
71,,Joel Embiid,Embiid REBOUND (Off:4 Def:2),Off,SAS @ PHI,SAS,PHI,"Monday, January 22",1,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300608/142/a1e6b713-61d5-b0c6-0a0a-fa8376488772_1280x720.mp4
72,,Joel Embiid,Embiid REBOUND (Off:5 Def:4),Off,SAS @ PHI,SAS,PHI,"Monday, January 22",2,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300608/314/bae48cea-9b38-ff89-f7a7-2ef5a1dab074_1280x720.mp4
73,,Joel Embiid,Embiid REBOUND (Off:6 Def:4),Off,SAS @ PHI,SAS,PHI,"Monday, January 22",2,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300608/316/81d09ca6-21ce-92b0-79c0-fa2a88b612ac_1280x720.mp4
74,,Joel Embiid,Embiid REBOUND (Off:7 Def:4),Off,SAS @ PHI,SAS,PHI,"Monday, January 22",3,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300608/353/f1a4003f-4454-3652-3674-d7ba4c6fcecc_1280x720.mp4
75,,Joel Embiid,Embiid REBOUND (Off:8 Def:4),Off,SAS @ PHI,SAS,PHI,"Monday, January 22",3,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300608/378/5b6e67ad-da71-ffe8-76f8-dffbdb31d1e4_1280x720.mp4
76,,Joel Embiid,Embiid REBOUND (Off:9 Def:4),Off,SAS @ PHI,SAS,PHI,"Monday, January 22",3,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300608/380/f9c71a41-f462-2c72-6d1e-308d890843e4_1280x720.mp4
77,,Joel Embiid,Embiid REBOUND (Off:1 Def:5),Off,PHI @ IND,PHI,IND,"Thursday, January 25",3,https://videos.nba.com/nba/pbp/media/2024/01/25/0022300627/433/8023c6c0-eda9-965b-a1cf-5987252ec2a1_1280x720.mp4
78,,Joel Embiid,Embiid REBOUND (Off:1 Def:0),Off,PHI @ GSW,PHI,GSW,"Tuesday, January 30",1,https://videos.nba.com/nba/pbp/media/2024/01/30/0022300673/44/7c7bc932-db88-6fae-2398-fab298761ca4_1280x720.mp4
79,,Joel Embiid,Embiid REBOUND (Off:1 Def:5),Off,OKC @ PHI,OKC,PHI,"Tuesday, April 2",4,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301093/686/4cfde3db-0bb5-d93f-6c58-457d1e0c0bee_1280x720.mp4
80,,Joel Embiid,Embiid REBOUND (Off:1 Def:6),Off,PHI @ MEM,PHI,MEM,"Saturday, April 6",2,https://videos.nba.com/nba/pbp/media/2024/04/06/0022301129/193/67029cf2-64a4-3075-2fa6-e539eb283286_1280x720.mp4
81,,Joel Embiid,Embiid REBOUND (Off:2 Def:9),Off,PHI @ MEM,PHI,MEM,"Saturday, April 6",3,https://videos.nba.com/nba/pbp/media/2024/04/06/0022301129/342/76bcb42a-88db-e35c-575e-a0807ab4080c_1280x720.mp4
82,,Joel Embiid,Embiid REBOUND (Off:3 Def:9),Off,PHI @ MEM,PHI,MEM,"Saturday, April 6",3,https://videos.nba.com/nba/pbp/media/2024/04/06/0022301129/344/0b1c35bb-d3cd-957d-6311-cd7acb14f620_1280x720.mp4
83,,Joel Embiid,Embiid REBOUND (Off:1 Def:1),Off,DET @ PHI,DET,PHI,"Tuesday, April 9",1,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301145/98/4efcf564-a497-1b2d-6716-241fd79d395e_1280x720.mp4
84,,Joel Embiid,Embiid REBOUND (Off:2 Def:4),Off,DET @ PHI,DET,PHI,"Tuesday, April 9",3,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301145/402/c441f888-619a-bac1-47ff-3ed7c35750f2_1280x720.mp4
85,,Joel Embiid,Embiid REBOUND (Off:1 Def:0),Off,PHI @ WAS,PHI,WAS,"Wednesday, December 6",1,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301208/56/178909ec-268c-7379-751c-41c06bb51e96_1280x720.mp4
86,,Joel Embiid,Embiid REBOUND (Off:2 Def:0),Off,PHI @ WAS,PHI,WAS,"Wednesday, December 6",1,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301208/94/8b561d3b-60b3-756c-8182-27233a046c68_1280x720.mp4
87,,Joel Embiid,Embiid REBOUND (Off:3 Def:6),Off,PHI @ WAS,PHI,WAS,"Wednesday, December 6",3,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301208/351/e1f55a40-71e1-d4bc-fd8b-3e85eb90e1d7_1280x720.mp4
88,,Joel Embiid,Embiid REBOUND (Off:4 Def:6),Off,PHI @ WAS,PHI,WAS,"Wednesday, December 6",3,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301208/373/5c9247f1-bb01-40c6-5ade-b003b029b07b_1280x720.mp4
89,,Joel Embiid,Embiid REBOUND (Off:5 Def:6),Off,PHI @ WAS,PHI,WAS,"Wednesday, December 6",3,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301208/404/cffc50f4-22bd-523b-6efe-0055ea4e1f68_1280x720.mp4
90,,Joel Embiid,Embiid REBOUND (Off:6 Def:7),Off,PHI @ WAS,PHI,WAS,"Wednesday, December 6",4,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301208/665/e91e336c-48ee-e9d5-2fb7-c8ede24747d3_1280x720.mp4
91,,Joel Embiid,Embiid REBOUND (Off:1 Def:1),Off,ATL @ PHI,ATL,PHI,"Friday, December 8",1,https://videos.nba.com/nba/pbp/media/2023/12/08/0022301218/37/1691ce40-379e-1976-7732-7afb3218bd3b_1280x720.mp4
92,,Joel Embiid,Embiid REBOUND (Off:2 Def:1),Off,ATL @ PHI,ATL,PHI,"Friday, December 8",1,https://videos.nba.com/nba/pbp/media/2023/12/08/0022301218/77/924ddf90-9322-b669-376f-d4486ad7b3f4_1280x720.mp4
93,,Joel Embiid,Embiid REBOUND (Off:4 Def:2),Off,ATL @ PHI,ATL,PHI,"Friday, December 8",1,https://videos.nba.com/nba/pbp/media/2023/12/08/0022301218/114/7c9793ee-8118-3aa6-cc1e-d88c262ec6f1_1280x720.mp4
0,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),Off,NYK @ MIL,NYK,MIL,"Friday, November 3",1,https://videos.nba.com/nba/pbp/media/2023/11/03/0022300002/140/5dc6017c-873d-7d80-c17c-431791fe06e6_1280x720.mp4
1,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),Off,WAS @ MIL,WAS,MIL,"Friday, November 24",1,https://videos.nba.com/nba/pbp/media/2023/11/24/0022300049/11/d33a42ce-b7c2-7413-2de5-930cf6ed2eb4_1280x720.mp4
2,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:4),Off,WAS @ MIL,WAS,MIL,"Friday, November 24",3,https://videos.nba.com/nba/pbp/media/2023/11/24/0022300049/421/e0362232-5cd1-272b-cc50-8d5834bf3728_1280x720.mp4
3,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:6),Off,WAS @ MIL,WAS,MIL,"Friday, November 24",4,https://videos.nba.com/nba/pbp/media/2023/11/24/0022300049/663/c7152c5d-23cb-1af0-46eb-c50a78a3bb70_1280x720.mp4
4,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:4),Off,MIL @ MIA,MIL,MIA,"Tuesday, November 28",2,https://videos.nba.com/nba/pbp/media/2023/11/28/0022300056/336/8f797382-0557-dd6d-9e39-7828f582e379_1280x720.mp4
5,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:8),Off,MIL @ MIA,MIL,MIA,"Tuesday, November 28",4,https://videos.nba.com/nba/pbp/media/2023/11/28/0022300056/554/56f3ffad-0be1-4eef-3515-6ec5ce857653_1280x720.mp4
6,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),Off,PHI @ MIL,PHI,MIL,"Thursday, October 26",2,https://videos.nba.com/nba/pbp/media/2023/10/26/0022300075/202/99baf068-7cdf-401d-54c5-b79ebbd85ca0_1280x720.mp4
7,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:2),Off,PHI @ MIL,PHI,MIL,"Thursday, October 26",2,https://videos.nba.com/nba/pbp/media/2023/10/26/0022300075/217/b755f74e-a765-4a89-0b00-3b6c0a5f2e7e_1280x720.mp4
8,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:6),Off,PHI @ MIL,PHI,MIL,"Thursday, October 26",3,https://videos.nba.com/nba/pbp/media/2023/10/26/0022300075/432/af9b78d7-e29b-eb55-4402-582a5104f1d2_1280x720.mp4
9,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:6),Off,PHI @ MIL,PHI,MIL,"Thursday, October 26",4,https://videos.nba.com/nba/pbp/media/2023/10/26/0022300075/637/25223078-0e91-1f36-fe87-cf02b76e8966_1280x720.mp4
10,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),Off,ATL @ MIL,ATL,MIL,"Sunday, October 29",1,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300097/27/a0b95279-aaed-12db-22cf-ae94640a2b47_1280x720.mp4
11,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:1),Off,ATL @ MIL,ATL,MIL,"Sunday, October 29",1,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300097/65/7a8c3068-f465-6ba6-217b-0b53397fd21d_1280x720.mp4
12,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:3),Off,ATL @ MIL,ATL,MIL,"Sunday, October 29",2,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300097/328/51705c6d-b30a-8aac-f6f5-2744ff59ec47_1280x720.mp4
13,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:6),Off,ATL @ MIL,ATL,MIL,"Sunday, October 29",4,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300097/561/b8590666-8f04-b2f5-5f7f-af755bb9a68b_1280x720.mp4
14,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:5 Def:6),Off,ATL @ MIL,ATL,MIL,"Sunday, October 29",4,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300097/585/0469381e-e3b1-3b78-b485-f250e055901d_1280x720.mp4
15,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),Off,MIA @ MIL,MIA,MIL,"Monday, October 30",2,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300107/169/3a15a137-d42c-b7e0-6fb1-f5b5c14dbb80_1280x720.mp4
16,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),Off,MIL @ TOR,MIL,TOR,"Wednesday, November 1",1,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300116/25/96da4f15-1721-ad4a-268d-b1f82327b92c_1280x720.mp4
17,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:1),Off,MIL @ TOR,MIL,TOR,"Wednesday, November 1",3,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300116/439/bb1ca606-f2d8-3636-4f4f-e5553c31368c_1280x720.mp4
18,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:1),Off,MIL @ TOR,MIL,TOR,"Wednesday, November 1",3,https://videos.nba.com/nba/pbp/media/2023/11/01/0022300116/443/9928e78b-3297-6393-0038-7aeac5250498_1280x720.mp4
19,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),Off,MIL @ BKN,MIL,BKN,"Monday, November 6",1,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300149/34/f083a459-4b3e-7b12-81e6-bd5548587bb8_1280x720.mp4
20,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:5),Off,MIL @ BKN,MIL,BKN,"Monday, November 6",2,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300149/280/a730ebf6-95f1-6b83-8a39-908004a6b7f4_1280x720.mp4
