, ,PLAYER,PLAY DESCRIPTION,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
46,,Joel Embiid,Embiid BLOCK (1 BLK),NYK @ PHI,NYK,PHI,"Friday, January 5",2,https://videos.nba.com/nba/pbp/media/2024/01/05/0022300483/296/5b5c3df4-f87a-6a35-002b-96c01b84bf59_1280x720.mp4
47,,Joel Embiid,Embiid BLOCK (2 BLK),NYK @ PHI,NYK,PHI,"Friday, January 5",3,https://videos.nba.com/nba/pbp/media/2024/01/05/0022300483/465/289b3ab8-91b3-b88c-fa6a-324da099bafa_1280x720.mp4
48,,Joel Embiid,Embiid BLOCK (3 BLK),NYK @ PHI,NYK,PHI,"Friday, January 5",4,https://videos.nba.com/nba/pbp/media/2024/01/05/0022300483/560/c43208a8-36cc-f49c-69bc-dfc37d2ba0b6_1280x720.mp4
49,,Joel Embiid,Embiid BLOCK (1 BLK),HOU @ PHI,HOU,PHI,"Monday, January 15",1,https://videos.nba.com/nba/pbp/media/2024/01/15/0022300555/95/a088cb53-b089-72fa-2a7a-575a8454040c_1280x720.mp4
50,,Joel Embiid,Embiid BLOCK (1 BLK),DEN @ PHI,DEN,PHI,"Tuesday, January 16",2,https://videos.nba.com/nba/pbp/media/2024/01/16/0022300566/314/c1eb284a-87d3-f832-6bbc-097e7d0268ff_1280x720.mp4
51,,Joel Embiid,MISS Bridges 2' Driving Layup,PHI @ CHA,PHI,CHA,"Saturday, January 20",1,https://videos.nba.com/nba/pbp/media/2024/01/20/0022300593/17/2a453e1a-f8e8-13e3-647f-ce95391c8827_1280x720.mp4
52,,Joel Embiid,MISS Washington 3' Running Dunk,PHI @ CHA,PHI,CHA,"Saturday, January 20",1,https://videos.nba.com/nba/pbp/media/2024/01/20/0022300593/42/b492411c-4f8f-d86d-b345-1cd9985ad773_1280x720.mp4
53,,Joel Embiid,MISS Smith 3' Driving Layup,PHI @ CHA,PHI,CHA,"Saturday, January 20",4,https://videos.nba.com/nba/pbp/media/2024/01/20/0022300593/544/4c12c243-3690-f8df-5bee-96d2e62fee4b_1280x720.mp4
54,,Joel Embiid,Embiid BLOCK (1 BLK),SAS @ PHI,SAS,PHI,"Monday, January 22",2,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300608/303/058ff826-8319-61de-12c3-40c82ac953db_1280x720.mp4
55,,Joel Embiid,MISS Rozier 3' Driving Layup,PHI @ MIA,PHI,MIA,"Thursday, April 4",1,https://videos.nba.com/nba/pbp/media/2024/04/04/0022301111/21/adf0f7ae-dcd4-8e8d-c11c-c0a875d78e90_1280x720.mp4
56,,Joel Embiid,MISS Jemison 2' Cutting Dunk Shot,PHI @ MEM,PHI,MEM,"Saturday, April 6",2,https://videos.nba.com/nba/pbp/media/2024/04/06/0022301129/169/4afde0e4-9935-8bc2-0018-90ea061bef3e_1280x720.mp4
57,,Joel Embiid,MISS Pereira Driving Dunk,PHI @ MEM,PHI,MEM,"Saturday, April 6",3,https://videos.nba.com/nba/pbp/media/2024/04/06/0022301129/346/8eb9ff0b-1e3f-d6a3-0734-506d211206a6_1280x720.mp4
58,,Joel Embiid,Embiid BLOCK (1 BLK),DET @ PHI,DET,PHI,"Tuesday, April 9",4,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301145/541/0154257c-99b7-22d1-6c90-e66828256aa5_1280x720.mp4
59,,Joel Embiid,Embiid BLOCK (2 BLK),DET @ PHI,DET,PHI,"Tuesday, April 9",4,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301145/581/0b1b105b-9774-84ca-c2fe-b51643ce2fe7_1280x720.mp4
60,,Joel Embiid,Embiid BLOCK (1 BLK),ORL @ PHI,ORL,PHI,"Friday, April 12",3,https://videos.nba.com/nba/pbp/media/2024/04/12/0022301171/458/f8d13f5a-0087-c4c5-c5dc-d1fadcd2de30_1280x720.mp4
61,,Joel Embiid,MISS Kuzma 5' Driving Layup,PHI @ WAS,PHI,WAS,"Wednesday, December 6",2,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301208/258/d00266cc-1198-8046-c538-f63f033d3d32_1280x720.mp4
62,,Joel Embiid,Embiid BLOCK (1 BLK),ATL @ PHI,ATL,PHI,"Friday, December 8",1,https://videos.nba.com/nba/pbp/media/2023/12/08/0022301218/45/8c9bc315-53fa-6457-c926-39d11240e661_1280x720.mp4
63,,Joel Embiid,Embiid BLOCK (2 BLK),ATL @ PHI,ATL,PHI,"Friday, December 8",3,https://videos.nba.com/nba/pbp/media/2023/12/08/0022301218/357/5b3ce5aa-4dd6-78ea-885d-a3d749d01a1e_1280x720.mp4
64,,Joel Embiid,Embiid BLOCK (3 BLK),ATL @ PHI,ATL,PHI,"Friday, December 8",4,https://videos.nba.com/nba/pbp/media/2023/12/08/0022301218/609/7f7f9437-f886-d159-7e7b-d28da43857a5_1280x720.mp4
0,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),NYK @ MIL,NYK,MIL,"Friday, November 3",4,https://videos.nba.com/nba/pbp/media/2023/11/03/0022300002/546/c1916dff-45e0-280b-1bcc-ef39cdbf7e8b_1280x720.mp4
1,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),WAS @ MIL,WAS,MIL,"Friday, November 24",1,https://videos.nba.com/nba/pbp/media/2023/11/24/0022300049/160/86a9f618-5a4b-007d-3049-4d95ce2e2115_1280x720.mp4
2,,Giannis Antetokounmpo,MISS Adebayo 6' Layup,MIL @ MIA,MIL,MIA,"Tuesday, November 28",3,https://videos.nba.com/nba/pbp/media/2023/11/28/0022300056/564/a1550a6f-5b4c-5573-3e70-e50f723e03cf_1280x720.mp4
3,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),PHI @ MIL,PHI,MIL,"Thursday, October 26",3,https://videos.nba.com/nba/pbp/media/2023/10/26/0022300075/428/96d66f10-9e0b-c308-85d8-c6e2fd212619_1280x720.mp4
4,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),PHI @ MIL,PHI,MIL,"Thursday, October 26",4,https://videos.nba.com/nba/pbp/media/2023/10/26/0022300075/685/8b01dd52-bf2a-f625-367e-463391ee1b20_1280x720.mp4
5,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),ATL @ MIL,ATL,MIL,"Sunday, October 29",1,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300097/50/e03ac2a5-376c-acc0-d318-64a2ea56b02f_1280x720.mp4
6,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),ATL @ MIL,ATL,MIL,"Sunday, October 29",1,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300097/158/f0b78e17-c852-9f8b-c51f-8b03a53c440b_1280x720.mp4
7,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),MIA @ MIL,MIA,MIL,"Monday, October 30",4,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300107/604/09f02474-f547-3d63-0524-4506476dd99f_1280x720.mp4
8,,Giannis Antetokounmpo,MISS Sharpe 2' Driving Layup,MIL @ BKN,MIL,BKN,"Monday, November 6",1,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300149/104/12a51f64-d381-4686-747d-eb0c2e7c3254_1280x720.mp4
9,,Giannis Antetokounmpo,MISS Thomas 2' Driving Reverse Layup,MIL @ BKN,MIL,BKN,"Monday, November 6",4,https://videos.nba.com/nba/pbp/media/2023/11/06/0022300149/622/4ca82830-43f5-9bd6-0147-b513b4dd6b9c_1280x720.mp4
10,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),DET @ MIL,DET,MIL,"Wednesday, November 8",1,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300165/27/c90adb21-eee0-a4c0-6f9f-0966d9d82910_1280x720.mp4
11,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),DET @ MIL,DET,MIL,"Wednesday, November 8",1,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300165/80/37e9a7c0-315f-6a3c-f4a7-48f76b4cd6da_1280x720.mp4
12,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (3 BLK),DET @ MIL,DET,MIL,"Wednesday, November 8",3,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300165/415/9bed5752-5734-6823-fb45-b21646f9816e_1280x720.mp4
13,,Giannis Antetokounmpo,MISS Isaac 3' Running Layup,MIL @ ORL,MIL,ORL,"Saturday, November 11",1,https://videos.nba.com/nba/pbp/media/2023/11/11/0022300173/133/8409f757-009f-8885-ffcf-f158bb670350_1280x720.mp4
14,,Giannis Antetokounmpo,MISS M. Wagner 4' Cutting Layup Shot,MIL @ ORL,MIL,ORL,"Saturday, November 11",2,https://videos.nba.com/nba/pbp/media/2023/11/11/0022300173/286/e6a0a03f-9fc0-1107-7f1c-2190450ed977_1280x720.mp4
15,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),DAL @ MIL,DAL,MIL,"Saturday, November 18",1,https://videos.nba.com/nba/pbp/media/2023/11/18/0022300205/22/a37b8558-be74-2ec2-e043-95e784411afb_1280x720.mp4
16,,Giannis Antetokounmpo,MISS Kuzma 3' Driving Layup,MIL @ WAS,MIL,WAS,"Monday, November 20",3,https://videos.nba.com/nba/pbp/media/2023/11/20/0022300219/402/599f3395-15de-1421-60ff-9cf138b9e89d_1280x720.mp4
17,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),POR @ MIL,POR,MIL,"Sunday, November 26",1,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300245/140/d82edab7-fca2-27a4-7e01-c2a983992d1a_1280x720.mp4
18,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),POR @ MIL,POR,MIL,"Sunday, November 26",2,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300245/341/f6d33e43-7db9-7bf4-b19b-d7212bbde36b_1280x720.mp4
19,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (3 BLK),POR @ MIL,POR,MIL,"Sunday, November 26",4,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300245/721/759e31a1-b276-a358-d48e-ff19d3ac483b_1280x720.mp4
20,,Giannis Antetokounmpo,MISS Williams 15' Pullup Jump Shot,MIL @ CHI,MIL,CHI,"Thursday, November 30",1,https://videos.nba.com/nba/pbp/media/2023/11/30/0022300269/7/efa34a31-2229-0346-8e02-19be56019452_1280x720.mp4
21,,Giannis Antetokounmpo,MISS Caruso 1' Driving Finger Roll Layup,MIL @ CHI,MIL,CHI,"Thursday, November 30",1,https://videos.nba.com/nba/pbp/media/2023/11/30/0022300269/25/b4dca604-5f07-efdc-4ee4-4d34e17d1409_1280x720.mp4
22,,Giannis Antetokounmpo,MISS Carter 3PT Jump Shot,MIL @ CHI,MIL,CHI,"Thursday, November 30",1,https://videos.nba.com/nba/pbp/media/2023/11/30/0022300269/149/dabfb35d-e281-cb0d-de44-dfa06c7ad911_1280x720.mp4
23,,Giannis Antetokounmpo,MISS White 1' Running Layup,MIL @ CHI,MIL,CHI,"Thursday, November 30",4,https://videos.nba.com/nba/pbp/media/2023/11/30/0022300269/548/142cb09d-8b7d-e63c-1992-a339db8d6804_1280x720.mp4
24,,Giannis Antetokounmpo,MISS Williams 1' Driving Dunk,MIL @ CHI,MIL,CHI,"Thursday, November 30",4,https://videos.nba.com/nba/pbp/media/2023/11/30/0022300269/664/ecf89fb3-30f6-4d63-248a-f8fa59191963_1280x720.mp4
25,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),ATL @ MIL,ATL,MIL,"Saturday, December 2",2,https://videos.nba.com/nba/pbp/media/2023/12/02/0022300286/195/a23ba4c2-6902-da1c-3ca5-53846bb55256_1280x720.mp4
26,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),IND @ MIL,IND,MIL,"Wednesday, December 13",2,https://videos.nba.com/nba/pbp/media/2023/12/13/0022300315/321/ced914c4-ba45-44bb-3b17-116d32b14c0b_1280x720.mp4
27,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),SAS @ MIL,SAS,MIL,"Tuesday, December 19",2,https://videos.nba.com/nba/pbp/media/2023/12/19/0022300361/300/f41277c6-435c-155d-e13f-4f03c78d8eac_1280x720.mp4
28,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),ORL @ MIL,ORL,MIL,"Thursday, December 21",1,https://videos.nba.com/nba/pbp/media/2023/12/21/0022300378/7/b55be280-c4e5-8941-b191-82ad67101eba_1280x720.mp4
29,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),ORL @ MIL,ORL,MIL,"Thursday, December 21",1,https://videos.nba.com/nba/pbp/media/2023/12/21/0022300378/116/596a8f91-b62e-2246-6ae8-2650f7c79188_1280x720.mp4
30,,Giannis Antetokounmpo,MISS Hartenstein 3' Cutting Layup Shot,MIL @ NYK,MIL,NYK,"Saturday, December 23",2,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300388/185/57cff911-a31a-9caf-66eb-42ec7c5393cf_1280x720.mp4
31,,Giannis Antetokounmpo,MISS Brunson 2' Driving Layup,MIL @ NYK,MIL,NYK,"Monday, December 25",3,https://videos.nba.com/nba/pbp/media/2023/12/25/0022300401/407/62a71bc3-2b60-126e-8d97-497f13f71520_1280x720.mp4
32,,Giannis Antetokounmpo,MISS Brunson 11' Driving Floating Jump Shot,MIL @ NYK,MIL,NYK,"Monday, December 25",4,https://videos.nba.com/nba/pbp/media/2023/12/25/0022300401/590/f524299c-67c2-73b2-0971-ae72ec691ea5_1280x720.mp4
33,,Giannis Antetokounmpo,MISS Thomas 3' Driving Layup,MIL @ BKN,MIL,BKN,"Wednesday, December 27",1,https://videos.nba.com/nba/pbp/media/2023/12/27/0022300417/107/29920237-c9ae-9be4-b5b5-41b2e5c08370_1280x720.mp4
34,,Giannis Antetokounmpo,MISS Whitehead 6' Running Layup,MIL @ BKN,MIL,BKN,"Wednesday, December 27",3,https://videos.nba.com/nba/pbp/media/2023/12/27/0022300417/441/d66b4b40-fd0f-d218-0e25-017fc83c24c0_1280x720.mp4
35,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),IND @ MIL,IND,MIL,"Monday, January 1",3,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/387/8c3d807f-7b03-45b8-2f0a-53c199bd5604_1280x720.mp4
36,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),IND @ MIL,IND,MIL,"Monday, January 1",4,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/579/8d2fbd69-a37b-358b-40a2-638cb3ab3825_1280x720.mp4
37,,Giannis Antetokounmpo,MISS Haliburton 4' Driving Layup,MIL @ IND,MIL,IND,"Wednesday, January 3",4,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/637/aac7ef43-037d-20bf-a9f0-4c9fcad3335b_1280x720.mp4
38,,Giannis Antetokounmpo,MISS Wesley 1' Running Finger Roll Layup,MIL @ SAS,MIL,SAS,"Thursday, January 4",2,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/220/0a1742d8-81fc-2857-6afd-49cdaa46feed_1280x720.mp4
39,,Giannis Antetokounmpo,MISS Sengun 3' Cutting Layup Shot,MIL @ HOU,MIL,HOU,"Saturday, January 6",4,https://videos.nba.com/nba/pbp/media/2024/01/06/0022300496/624/714c8f1d-a407-5f50-9351-32a38697f740_1280x720.mp4
40,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),BOS @ MIL,BOS,MIL,"Thursday, January 11",2,https://videos.nba.com/nba/pbp/media/2024/01/11/0022300528/280/5803310c-ca36-9edc-190e-00f6a16ed570_1280x720.mp4
41,,Giannis Antetokounmpo,MISS Knox II 11' Pullup Jump Shot,MIL @ DET,MIL,DET,"Saturday, January 20",3,https://videos.nba.com/nba/pbp/media/2024/01/20/0022300592/417/c8548d67-a0ab-5f3d-dd06-4c6015b6e5cf_1280x720.mp4
42,,Giannis Antetokounmpo,MISS Duren 5' Layup,MIL @ DET,MIL,DET,"Monday, January 22",3,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300606/479/f06ecc07-6c84-cdc9-68d2-f63b16c6eae4_1280x720.mp4
43,,Giannis Antetokounmpo,MISS Sasser 2' Driving Layup,MIL @ DET,MIL,DET,"Monday, January 22",4,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300606/716/50704325-1281-aad2-2441-9febcf009a09_1280x720.mp4
44,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),CLE @ MIL,CLE,MIL,"Wednesday, January 24",2,https://videos.nba.com/nba/pbp/media/2024/01/24/0022300624/196/f1e21d2d-7979-a033-6ba6-9aa13695d78a_1280x720.mp4
45,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),CLE @ MIL,CLE,MIL,"Wednesday, January 24",3,https://videos.nba.com/nba/pbp/media/2024/01/24/0022300624/383/159a41e0-a4a3-cc6b-1083-48b273d96a92_1280x720.mp4
46,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),CLE @ MIL,CLE,MIL,"Friday, January 26",4,https://videos.nba.com/nba/pbp/media/2024/01/26/0022300639/711/c1afa2c3-a264-20d4-6d85-6eacdbf2b12d_1280x720.mp4
47,,Giannis Antetokounmpo,MISS Murray 6' Driving Layup,MIL @ DEN,MIL,DEN,"Monday, January 29",1,https://videos.nba.com/nba/pbp/media/2024/01/29/0022300667/43/114e3d06-e4b3-1ec1-0042-82e41e46d681_1280x720.mp4
48,,Giannis Antetokounmpo,MISS Ayton 1' Alley Oop Dunk,MIL @ POR,MIL,POR,"Wednesday, January 31",4,https://videos.nba.com/nba/pbp/media/2024/01/31/0022300683/581/a2ef9fc4-7273-fc76-9ade-916a95f7c050_1280x720.mp4
49,,Giannis Antetokounmpo,MISS G. Williams 3' Driving Layup,MIL @ DAL,MIL,DAL,"Saturday, February 3",1,https://videos.nba.com/nba/pbp/media/2024/02/03/0022300702/44/afbe51d4-3546-ef00-f6a6-c32fca8f5261_1280x720.mp4
50,,Giannis Antetokounmpo,MISS Kessler 3' Dunk,MIL @ UTA,MIL,UTA,"Sunday, February 4",4,https://videos.nba.com/nba/pbp/media/2024/02/04/0022300711/558/28dfa24b-968f-952e-beed-579b6a2a60eb_1280x720.mp4
51,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),CHA @ MIL,CHA,MIL,"Friday, February 9",2,https://videos.nba.com/nba/static/missing.mp4
52,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),DEN @ MIL,DEN,MIL,"Monday, February 12",1,https://videos.nba.com/nba/pbp/media/2024/02/12/0022300767/24/98542949-424b-19b7-39a3-1a7a2dfa4da6_1280x720.mp4
53,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),DEN @ MIL,DEN,MIL,"Monday, February 12",4,https://videos.nba.com/nba/pbp/media/2024/02/12/0022300767/509/7e3197ab-3a5d-6aa7-e7f0-0abe1e12c065_1280x720.mp4
54,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),MIA @ MIL,MIA,MIL,"Tuesday, February 13",3,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300773/380/671e8f5a-2f16-761d-ce08-a04437f39896_1280x720.mp4
55,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),MIA @ MIL,MIA,MIL,"Tuesday, February 13",3,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300773/399/43e35b97-d4d0-0343-bf23-a3c979c8b309_1280x720.mp4
56,,Giannis Antetokounmpo,MISS Maxey 3' Driving Layup,MIL @ PHI,MIL,PHI,"Sunday, February 25",3,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300817/483/74f6603b-d8ee-31d5-6dfb-83514c2ebbf9_1280x720.mp4
57,,Giannis Antetokounmpo,MISS DeRozan 1' Layup,MIL @ CHI,MIL,CHI,"Friday, March 1",1,https://videos.nba.com/nba/pbp/media/2024/03/01/0022300864/58/8ace6993-1ee8-5c82-1115-c5e9fbddcbf9_1280x720.mp4
58,,Giannis Antetokounmpo,MISS Wiggins 4' Driving Reverse Layup,MIL @ GSW,MIL,GSW,"Wednesday, March 6",1,https://videos.nba.com/nba/pbp/media/2024/03/06/0022300899/17/ee2e51f8-bb90-aa6e-ceea-46ab85346bc3_1280x720.mp4
59,,Giannis Antetokounmpo,MISS Hachimura 4' Driving Dunk,MIL @ LAL,MIL,LAL,"Friday, March 8",4,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300915/539/f9d002dc-fd94-e35a-4046-e7a75112e085_1280x720.mp4
60,,Giannis Antetokounmpo,MISS Hyland 12' Turnaround Hook Shot,MIL @ LAC,MIL,LAC,"Sunday, March 10",2,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300924/228/0ef32a32-a2ab-29e2-15dc-90b1e8aabffc_1280x720.mp4
61,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),BKN @ MIL,BKN,MIL,"Thursday, March 21",1,https://videos.nba.com/nba/pbp/media/2024/03/21/0022301007/16/86db2c83-732e-a5d7-6bda-1f1da2a59889_1280x720.mp4
62,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),BKN @ MIL,BKN,MIL,"Thursday, March 21",3,https://videos.nba.com/nba/pbp/media/2024/03/21/0022301007/430/5e0d0179-e545-178d-f77d-b0c0dc83e150_1280x720.mp4
63,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),OKC @ MIL,OKC,MIL,"Sunday, March 24",1,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301030/128/f9c64cf4-9194-7749-aba0-98e081f32d50_1280x720.mp4
64,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),LAL @ MIL,LAL,MIL,"Tuesday, March 26",1,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301045/42/cfc118a0-4a8c-bbff-7028-70429843d8b2_1280x720.mp4
65,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),LAL @ MIL,LAL,MIL,"Tuesday, March 26",3,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301045/404/ad9b95e6-b514-a7bd-635e-aad8778c8607_1280x720.mp4
66,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (3 BLK),LAL @ MIL,LAL,MIL,"Tuesday, March 26",3,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301045/442/ba7923a5-0dcf-4c23-4a21-525339d3b014_1280x720.mp4
67,,Giannis Antetokounmpo,MISS Hunter 2' Driving Layup,MIL @ ATL,MIL,ATL,"Saturday, March 30",3,https://videos.nba.com/nba/pbp/media/2024/03/30/0022301076/416/fa50b632-5ccb-ff9e-4884-44deb01a9b9f_1280x720.mp4
68,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),MEM @ MIL,MEM,MIL,"Wednesday, April 3",1,https://videos.nba.com/nba/pbp/media/2024/04/03/0022301107/49/51ed660a-bdea-ea83-9a44-12a59c1a4564_1280x720.mp4
69,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),MEM @ MIL,MEM,MIL,"Wednesday, April 3",2,https://videos.nba.com/nba/pbp/media/2024/04/03/0022301107/200/4f3dcfa3-86a3-6859-20aa-3cb195b02291_1280x720.mp4
70,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (3 BLK),MEM @ MIL,MEM,MIL,"Wednesday, April 3",2,https://videos.nba.com/nba/pbp/media/2024/04/03/0022301107/275/13e7108e-eaf1-ee95-bbff-07fe71e3b77e_1280x720.mp4
71,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (4 BLK),MEM @ MIL,MEM,MIL,"Wednesday, April 3",3,https://videos.nba.com/nba/pbp/media/2024/04/03/0022301107/329/e4a9f263-a8e2-efdf-5d1f-9979c60e6bde_1280x720.mp4
72,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (5 BLK),MEM @ MIL,MEM,MIL,"Wednesday, April 3",3,https://videos.nba.com/nba/pbp/media/2024/04/03/0022301107/356/fbabdf7e-e7a0-43f0-d252-b5fbf95d710a_1280x720.mp4
73,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),NYK @ MIL,NYK,MIL,"Sunday, April 7",1,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301139/22/953e433a-ffbb-76b5-378b-52ec0f7f3b5a_1280x720.mp4
74,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),NYK @ MIL,NYK,MIL,"Sunday, April 7",4,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301139/563/8e2b6a18-599d-c5ed-9948-d96c94bdf7e5_1280x720.mp4
75,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),BOS @ MIL,BOS,MIL,"Tuesday, April 9",2,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301148/269/8cdc666a-8c2c-9201-a0a7-8d63b638c28d_1280x720.mp4
76,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (2 BLK),BOS @ MIL,BOS,MIL,"Tuesday, April 9",3,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301148/336/fedf6899-7ca2-874d-a3d0-cf99233742f5_1280x720.mp4
77,,Giannis Antetokounmpo,G. Antetokounmpo BLOCK (1 BLK),IND @ MIL,IND,MIL,"Thursday, December 7",2,https://videos.nba.com/nba/pbp/media/2023/12/07/0022301229/189/9dee5669-759f-ebd7-32b1-7e9dce624c72_1280x720.mp4
0,,Shai Gilgeous-Alexander,MISS Sabonis 4' Putback Layup,OKC @ SAC,OKC,SAC,"Friday, November 10",3,https://videos.nba.com/nba/pbp/media/2023/11/10/0022300016/361/7837ac7f-18d6-47b5-94c3-5a347325ebff_1280x720.mp4
1,,Shai Gilgeous-Alexander,MISS Murray 3' Running Layup,OKC @ SAC,OKC,SAC,"Friday, November 10",3,https://videos.nba.com/nba/pbp/media/2023/11/10/0022300016/505/7bfdd5a4-324a-b1a2-0b46-9829b0d53702_1280x720.mp4
2,,Shai Gilgeous-Alexander,MISS Anderson 14' Floating Jump Shot,OKC @ MIN,OKC,MIN,"Tuesday, November 28",1,https://videos.nba.com/nba/pbp/media/2023/11/28/0022300058/146/e68988bf-f325-2630-0961-499f73d415f4_1280x720.mp4
3,,Shai Gilgeous-Alexander,MISS Alexander-Walker 5' Driving Layup,OKC @ MIN,OKC,MIN,"Tuesday, November 28",2,https://videos.nba.com/nba/pbp/media/2023/11/28/0022300058/297/1c066469-7fa9-30d3-1b0a-6a171f33ad3d_1280x720.mp4
4,,Shai Gilgeous-Alexander,MISS LaVine 2' Driving Layup,OKC @ CHI,OKC,CHI,"Wednesday, October 25",3,https://videos.nba.com/nba/pbp/media/2023/10/25/0022300070/397/fe048918-1d6f-c4e5-7cfa-622217de1d3d_1280x720.mp4
5,,Shai Gilgeous-Alexander,MISS Williams 13' Pullup Jump Shot,OKC @ CHI,OKC,CHI,"Wednesday, October 25",4,https://videos.nba.com/nba/pbp/media/2023/10/25/0022300070/633/6ae6aa72-deb2-503c-b4c2-afd242ff1b3b_1280x720.mp4
6,,Shai Gilgeous-Alexander,MISS Mitchell 2' Driving Layup,OKC @ CLE,OKC,CLE,"Friday, October 27",3,https://videos.nba.com/nba/pbp/media/2023/10/27/0022300081/506/2a1b6906-93ea-3673-8075-c63fe00ec5f5_1280x720.mp4
7,,Shai Gilgeous-Alexander,Gilgeous-Alexander BLOCK (1 BLK),CLE @ OKC,CLE,OKC,"Wednesday, November 8",4,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300167/611/82711c87-5036-80f3-aac6-730a9f1aba6c_1280x720.mp4
