PLAY ID,SEASON,PLAYER ID,PLAYER NAME,REBOUND TYPE,PLAY DESCRIPTION,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link,DOWNLOADED
hoop_cut_374,2018-19,21,Julius Randle,OREB,Randle REBOUND (Off:4 Def:5),SAC @ NOP,SAC,NOP,"Thursday, March 28",2,https://videos.nba.com/nba/pbp/media/2019/03/28/0021801128/295/00be1a1a-e2b1-7ed0-8e20-6bc7f4e015da_1280x720.mp4,False
hoop_cut_375,2018-19,10,Anthony Davis,OREB,Davis REBOUND (Off:1 Def:4),NOP @ BOS,NOP,BOS,"Monday, December 10",2,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800393/307/a1e8188e-9627-0065-bf86-a2b6863b6f73_1280x720.mp4,False
hoop_cut_376,2019-20,91,Lauri Markkanen,OREB,Markkanen REBOUND (Off:2 Def:6),CHI @ POR,CHI,POR,"Friday, November 29",4,https://videos.nba.com/nba/pbp/media/2019/11/29/0021900278/685/930c01f0-73b3-afb4-2f01-f8fdf8e4412d_1280x720.mp4,False
hoop_cut_377,2019-20,74,Bam Adebayo,OREB,Adebayo REBOUND (Off:2 Def:8),MIA @ DEN,MIA,DEN,"Tuesday, November 5",4,https://videos.nba.com/nba/pbp/media/2019/11/05/0021900102/576/949c7754-eb08-f2e9-411b-25d64ea990d8_1280x720.mp4,False
hoop_cut_378,2019-20,72,Goran Dragic,OREB,Dragic REBOUND (Off:1 Def:4),UTA @ MIA,UTA,MIA,"Monday, December 23",3,https://videos.nba.com/nba/pbp/media/2019/12/01/0021900284/275/9d5e88af-abf1-ca7d-ef6d-0b5d6681ba92_1280x720.mp4,False
hoop_cut_379,2019-20,36,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:3),MIA @ TOR,MIA,TOR,"Tuesday, December 3",1,https://videos.nba.com/nba/pbp/media/2019/12/03/0021900301/125/5f0e2819-0b66-1331-d8b9-e61d827683d7_1280x720.mp4,False
hoop_cut_380,2019-20,25,John Collins,OREB,Collins REBOUND (Off:2 Def:0),ATL @ ORL,ATL,ORL,"Monday, December 30",1,https://videos.nba.com/nba/pbp/media/2019/12/30/0021900491/54/760217fa-7a93-5904-f6dd-c7afeeb60007_1280x720.mp4,False
hoop_cut_381,2019-20,90,Jonas Valančiūnas,OREB,Valanciunas REBOUND (Off:3 Def:7),SAS @ MEM,SAS,MEM,"Sunday, August 2",3,https://videos.nba.com/nba/pbp/media/2020/08/02/0021901246/512/c0ca0477-f335-2a72-99ea-304400935a27_1280x720.mp4,False
hoop_cut_382,2019-20,52,Domantas Sabonis,OREB,Sabonis REBOUND (Off:3 Def:10),IND @ ORL,IND,ORL,"Sunday, November 10",4,https://videos.nba.com/nba/pbp/media/2019/11/10/0021900133/489/b723d437-5483-265e-abf2-3cae8484b1fa_1280x720.mp4,False
hoop_cut_383,2019-20,36,Jimmy Butler III,OREB,Butler REBOUND (Off:4 Def:3),IND @ MIA,IND,MIA,"Friday, December 27",3,https://videos.nba.com/nba/pbp/media/2019/12/27/0021900470/365/837fd02f-def9-31d6-284b-1b1865c15d3c_1280x720.mp4,False
hoop_cut_384,2019-20,8,Russell Westbrook,OREB,Westbrook REBOUND (Off:1 Def:1),HOU @ NYK,HOU,NYK,"Monday, March 2",1,https://videos.nba.com/nba/pbp/media/2020/02/26/0021900870/97/712fbd47-65dc-2090-b8d3-836ee5d04d36_1280x720.mp4,False
hoop_cut_385,2019-20,67,Jaren Jackson Jr.,OREB,Jackson Jr. REBOUND (Off:1 Def:0),DAL @ MEM,DAL,MEM,"Saturday, November 9",2,https://videos.nba.com/nba/pbp/media/2019/11/09/0021900130/252/e6f31479-437e-b60e-29fe-753c2959c900_1280x720.mp4,False
hoop_cut_386,2019-20,11,Karl-Anthony Towns,OREB,Towns REBOUND (Off:3 Def:6),MIN @ CHA,MIN,CHA,"Friday, October 25",3,https://videos.nba.com/nba/pbp/media/2019/10/25/0021900018/93/25974e22-56e0-20b7-6614-110dbe88c253_1280x720.mp4,False
hoop_cut_387,2019-20,47,LaMarcus Aldridge,OREB,Aldridge REBOUND (Off:3 Def:3),OKC @ SAS,OKC,SAS,"Thursday, November 7",4,https://videos.nba.com/nba/pbp/media/2019/11/07/0021900113/642/d8a87608-cab2-f754-b3a0-5a381159f404_1280x720.mp4,False
hoop_cut_388,2019-20,96,Eric Gordon,OREB,Gordon REBOUND (Off:1 Def:0),HOU @ NOP,HOU,NOP,"Monday, November 11",1,https://videos.nba.com/nba/pbp/media/2019/11/11/0021900142/86/c8c0319b-4982-35e8-895f-a7676f2acf18_1280x720.mp4,False
hoop_cut_389,2019-20,34,Jaylen Brown,OREB,Brown REBOUND (Off:1 Def:5),BKN @ BOS,BKN,BOS,"Wednesday, November 27",3,https://videos.nba.com/nba/pbp/media/2019/11/27/0021900253/450/a77bbc87-3178-79cf-4270-deaa4100bfeb_1280x720.mp4,False
hoop_cut_390,2019-20,44,Jrue Holiday,OREB,Holiday REBOUND (Off:1 Def:2),WAS @ NOP,WAS,NOP,"Friday, August 7",3,https://videos.nba.com/nba/pbp/media/2020/08/07/0021901278/408/b22ae8c6-60f1-a430-bbfa-046380f0bca6_1280x720.mp4,False
hoop_cut_391,2019-20,63,Jusuf Nurkić,OREB,Nurkic REBOUND (Off:1 Def:1),POR @ DAL,POR,DAL,"Tuesday, August 11",2,https://videos.nba.com/nba/pbp/media/2020/08/11/0021901300/253/f396e846-4610-4cd8-5ace-4d0d455efa95_1280x720.mp4,False
hoop_cut_392,2019-20,33,Kristaps Porziņģis,OREB,Porzingis REBOUND (Off:3 Def:4),DAL @ SAC,DAL,SAC,"Tuesday, August 4",4,https://videos.nba.com/nba/pbp/media/2020/08/04/0021901257/645/879eb38e-7ae6-4afb-ea7b-6a808ae21f4a_1280x720.mp4,False
hoop_cut_393,2019-20,33,Kristaps Porziņģis,OREB,Porzingis REBOUND (Off:1 Def:2),MIN @ DAL,MIN,DAL,"Wednesday, December 4",3,https://videos.nba.com/nba/pbp/media/2019/12/04/0021900313/421/67044853-08a0-ce51-ac7f-c28a20ec9da0_1280x720.mp4,False
hoop_cut_394,2019-20,63,Jusuf Nurkić,OREB,Nurkic REBOUND (Off:2 Def:10),LAC @ POR,LAC,POR,"Saturday, August 8",4,https://videos.nba.com/nba/pbp/media/2020/08/08/0021901280/549/19d3c219-7a48-ff12-a45b-843c486b8915_1280x720.mp4,False
hoop_cut_395,2019-20,87,Will Barton,OREB,Barton REBOUND (Off:2 Def:3),DEN @ SAC,DEN,SAC,"Monday, October 28",2,https://videos.nba.com/nba/pbp/media/2019/10/28/0021900050/274/8103bd8c-7afa-f06b-12df-476cef759579_1280x720.mp4,False
hoop_cut_396,2019-20,66,Gordon Hayward,OREB,Hayward REBOUND (Off:2 Def:5),BOS @ MIA,BOS,MIA,"Tuesday, August 4",4,https://videos.nba.com/nba/pbp/media/2020/08/04/0021901260/647/33002c0e-f6ae-f778-ce90-31ffc8744089_1280x720.mp4,False
hoop_cut_397,2019-20,90,Jonas Valančiūnas,OREB,Valanciunas REBOUND (Off:3 Def:4),PHX @ MEM,PHX,MEM,"Saturday, November 2",4,https://videos.nba.com/nba/pbp/media/2019/11/02/0021900081/627/0866cbd1-61e5-c7a2-4f67-8960772ffd6a_1280x720.mp4,False
hoop_cut_398,2019-20,37,Nikola Jokić,OREB,Jokic REBOUND (Off:1 Def:3),MIN @ DEN,MIN,DEN,"Sunday, February 23",2,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900844/280/63fd07f4-c88b-4277-4dd0-aaa766aaee60_1280x720.mp4,False
hoop_cut_399,2019-20,102,Eric Paschall,OREB,Paschall REBOUND (Off:2 Def:2),GSW @ POR,GSW,POR,"Wednesday, December 18",4,https://videos.nba.com/nba/pbp/media/2019/12/18/0021900415/727/95d5c286-1d09-475e-1133-33995956ea0c_1280x720.mp4,False
hoop_cut_400,2019-20,40,Nikola Vučević,OREB,Vucevic REBOUND (Off:3 Def:4),ORL @ TOR,ORL,TOR,"Monday, October 28",2,https://videos.nba.com/nba/pbp/media/2019/10/28/0021900044/310/f87393ac-d7e6-b5cc-03b8-db39af78eb66_1280x720.mp4,False
hoop_cut_401,2020-21,33,Jimmy Butler III,OREB,Butler REBOUND (Off:3 Def:2),CHA @ MIA,CHA,MIA,"Monday, February 1",3,https://videos.nba.com/nba/pbp/media/2021/02/01/0022000314/404/f72a5192-7703-86c8-5ede-281dce877e97_1280x720.mp4,False
hoop_cut_402,2020-21,47,Malik Beasley,OREB,Beasley REBOUND (Off:2 Def:0),MIN @ DEN,MIN,DEN,"Tuesday, January 5",3,https://videos.nba.com/nba/pbp/media/2020/12/26/0022000028/74/352deccb-f15c-e411-f949-695dea0d83c7_1280x720.mp4,False
hoop_cut_403,2020-21,19,Karl-Anthony Towns,OREB,Towns REBOUND (Off:1 Def:0),MIN @ DET,MIN,DET,"Tuesday, May 11",1,https://videos.nba.com/nba/pbp/media/2021/05/11/0022001033/75/3b161723-774b-7ea4-dcb8-c24a6ea4723b_1280x720.mp4,False
hoop_cut_404,2020-21,13,Nikola Jokić,OREB,Jokic REBOUND (Off:2 Def:4),BKN @ DEN,BKN,DEN,"Saturday, May 8",3,https://videos.nba.com/nba/pbp/media/2021/05/08/0022001015/419/e7ce39d7-81d8-0ba7-6a5b-538842b6502b_1280x720.mp4,False
hoop_cut_405,2020-21,41,Domantas Sabonis,OREB,Sabonis REBOUND (Off:2 Def:2),IND @ MEM,IND,MEM,"Sunday, April 11",1,https://videos.nba.com/nba/pbp/media/2021/04/11/0022000811/36/8f8309f8-7add-4ba7-a8ee-c04f9497e08a_1280x720.mp4,False
hoop_cut_406,2020-21,49,Anthony Edwards,OREB,Edwards REBOUND (Off:2 Def:0),MIN @ WAS,MIN,WAS,"Saturday, February 27",1,https://videos.nba.com/nba/pbp/media/2021/02/27/0022000517/39/e968918b-1e9e-bc6a-b298-6c66cd2a950b_1280x720.mp4,False
hoop_cut_407,2020-21,18,Kawhi Leonard,OREB,Leonard REBOUND (Off:1 Def:3),LAC @ DAL,LAC,DAL,"Monday, March 15",3,https://videos.nba.com/nba/pbp/media/2021/03/15/0022000605/346/c7b385eb-ce15-68d7-5756-6ed645b2013d_1280x720.mp4,False
hoop_cut_408,2020-21,34,Pascal Siakam,OREB,Siakam REBOUND (Off:1 Def:1),TOR @ DET,TOR,DET,"Wednesday, March 17",3,https://videos.nba.com/nba/pbp/media/2021/03/17/0022000616/321/3a994152-c15f-d1f1-2960-da360d8f15c7_1280x720.mp4,False
hoop_cut_409,2020-21,11,Jayson Tatum,OREB,Tatum REBOUND (Off:1 Def:8),BOS @ NOP,BOS,NOP,"Sunday, February 21",4,https://videos.nba.com/nba/pbp/media/2021/02/21/0022000465/597/24b360f8-ab7c-f8c1-0fd8-eff21146095e_1280x720.mp4,False
hoop_cut_410,2020-21,41,Domantas Sabonis,OREB,Sabonis REBOUND (Off:1 Def:3),IND @ WAS,IND,WAS,"Monday, March 29",2,https://videos.nba.com/nba/pbp/media/2021/03/29/0022000707/214/19e7337a-bce7-ba48-c65f-9ab29145e53f_1280x720.mp4,False
hoop_cut_411,2020-21,33,Jimmy Butler III,OREB,Butler REBOUND (Off:3 Def:1),IND @ MIA,IND,MIA,"Sunday, March 21",2,https://videos.nba.com/nba/pbp/media/2021/03/21/0022000645/290/57a4adee-f53d-6e2a-97b4-c6107af9562e_1280x720.mp4,False
hoop_cut_412,2020-21,10,Kyrie Irving,OREB,Irving REBOUND (Off:1 Def:2),BKN @ LAL,BKN,LAL,"Thursday, February 18",2,https://videos.nba.com/nba/pbp/media/2021/02/18/0022000446/240/886c11dd-26fb-9cfb-33a1-470dfe03bb00_1280x720.mp4,False
hoop_cut_413,2020-21,25,Shai Gilgeous-Alexander,OREB,Gilgeous-Alexander REBOUND (Off:1 Def:1),MIA @ OKC,MIA,OKC,"Monday, February 22",2,https://videos.nba.com/nba/pbp/media/2021/02/22/0022000475/233/2b12cba3-ab04-75bf-bc0d-417efe63a98e_1280x720.mp4,False
hoop_cut_414,2020-21,36,Malcolm Brogdon,OREB,Brogdon REBOUND (Off:2 Def:1),PHX @ IND,PHX,IND,"Saturday, January 9",3,https://videos.nba.com/nba/pbp/media/2021/01/09/0022000135/332/8358a2de-6b28-9faa-9655-63fba93f6903_1280x720.mp4,False
hoop_cut_415,2020-21,30,Russell Westbrook,OREB,Westbrook REBOUND (Off:4 Def:5),SAS @ WAS,SAS,WAS,"Monday, April 26",3,https://videos.nba.com/nba/pbp/media/2021/04/26/0022000919/361/f3f73746-5c1d-dfb8-73f7-dbca57095fa6_1280x720.mp4,False
hoop_cut_416,2020-21,4,Joel Embiid,OREB,Embiid REBOUND (Off:4 Def:8),PHI @ DET,PHI,DET,"Saturday, January 23",4,https://videos.nba.com/nba/pbp/media/2021/01/23/0022000243/631/fb5c5c2c-2099-e27a-10d7-171b44eb5c96_1280x720.mp4,False
hoop_cut_417,2020-21,36,Malcolm Brogdon,OREB,Brogdon REBOUND (Off:1 Def:2),IND @ ORL,IND,ORL,"Friday, April 9",3,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000790/408/165b4a5b-d41a-05c3-bfa8-53e810c66935_1280x720.mp4,False
hoop_cut_418,2020-21,8,Zion Williamson,OREB,Williamson REBOUND (Off:3 Def:1),NOP @ TOR,NOP,TOR,"Wednesday, December 23",2,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000014/219/736ab0bd-a4ee-d4f3-2330-1a68e304cd36_1280x720.mp4,False
hoop_cut_419,2020-21,28,CJ McCollum,OREB,McCollum REBOUND (Off:1 Def:0),POR @ ATL,POR,ATL,"Monday, May 3",1,https://videos.nba.com/nba/pbp/media/2021/05/03/0022000978/28/92045ff0-b546-4953-6c91-bb16eb20a09d_1280x720.mp4,False
hoop_cut_420,2020-21,33,Jimmy Butler III,OREB,Butler REBOUND (Off:4 Def:1),IND @ MIA,IND,MIA,"Sunday, March 21",2,https://videos.nba.com/nba/pbp/media/2021/03/21/0022000645/292/d220799c-6817-7f22-9a62-a4c796ea8d8f_1280x720.mp4,False
hoop_cut_421,2020-21,6,Luka Dončić,OREB,Doncic REBOUND (Off:1 Def:0),DAL @ MEM,DAL,MEM,"Tuesday, May 11",1,https://videos.nba.com/nba/pbp/media/2021/05/11/0022001037/124/2110d7a1-89c5-248f-6251-089aaa097786_1280x720.mp4,False
hoop_cut_422,2020-21,2,Bradley Beal,OREB,Beal REBOUND (Off:2 Def:1),CLE @ WAS,CLE,WAS,"Sunday, April 25",2,https://videos.nba.com/nba/pbp/media/2021/04/25/0022000197/364/7f024871-5f0f-a42d-06af-ec1ff62cbe17_1280x720.mp4,False
hoop_cut_423,2020-21,13,Nikola Jokić,OREB,Jokic REBOUND (Off:3 Def:0),DEN @ MIN,DEN,MIN,"Thursday, May 13",1,https://videos.nba.com/nba/pbp/media/2021/05/13/0022001052/31/eb249ddf-47ff-2aa1-d100-12ecfb746908_1280x720.mp4,False
hoop_cut_424,2020-21,13,Nikola Jokić,OREB,Jokic REBOUND (Off:3 Def:3),OKC @ DEN,OKC,DEN,"Tuesday, January 19",2,https://videos.nba.com/nba/pbp/media/2021/01/19/0022000213/326/a38cabf0-6ed9-2a85-ce5d-374db1361407_1280x720.mp4,False
hoop_cut_425,2020-21,27,Paul George,OREB,George REBOUND (Off:2 Def:0),MIN @ LAC,MIN,LAC,"Sunday, April 18",1,https://videos.nba.com/nba/pbp/media/2021/04/18/0022000867/134/557e898f-655d-df40-073f-c7f8caf5031e_1280x720.mp4,False
hoop_cut_426,2021-22,56,Jonas Valančiūnas,OREB,Valanciunas REBOUND (Off:2 Def:0),LAC @ NOP,LAC,NOP,"Friday, November 19",1,https://videos.nba.com/nba/pbp/media/2021/11/19/0022100235/28/97ac71de-dd5d-7500-ab7d-23783e5bbea7_1280x720.mp4,False
hoop_cut_427,2021-22,9,Ja Morant,OREB,Morant REBOUND (Off:2 Def:5),LAC @ MEM,LAC,MEM,"Tuesday, February 8",3,https://videos.nba.com/nba/pbp/media/2022/02/08/0022100818/498/7f0e80ff-bb1c-d31f-0ff9-d192dc7be766_1280x720.mp4,False
hoop_cut_428,2021-22,76,Jarrett Allen,OREB,Allen REBOUND (Off:4 Def:10),SAS @ CLE,SAS,CLE,"Wednesday, February 9",4,https://videos.nba.com/nba/pbp/media/2022/02/09/0022100825/574/ee3c5636-64f8-21ec-06ca-30c605e39d34_1280x720.mp4,False
hoop_cut_429,2021-22,109,Jakob Poeltl,OREB,Poeltl REBOUND (Off:5 Def:2),MIL @ SAS,MIL,SAS,"Saturday, October 23",4,https://videos.nba.com/nba/pbp/media/2021/10/23/0022100032/620/d49f8469-0255-e1d2-bd83-908f449bdb56_1280x720.mp4,False
hoop_cut_430,2021-22,3,Giannis Antetokounmpo,OREB,G. Antetokounmpo REBOUND (Off:1 Def:5),PHX @ MIL,PHX,MIL,"Sunday, March 6",2,https://videos.nba.com/nba/pbp/media/2022/03/06/0022100961/286/e839d10f-ddc0-091a-ae16-314fcf580591_1280x720.mp4,False
hoop_cut_431,2021-22,89,Jusuf Nurkić,OREB,Nurkic REBOUND (Off:1 Def:5),POR @ ORL,POR,ORL,"Monday, January 17",2,https://videos.nba.com/nba/pbp/media/2022/01/17/0022100661/242/dd86e656-ef6c-9d06-14f5-fd0be3098a0a_1280x720.mp4,False
hoop_cut_432,2021-22,87,Franz Wagner,OREB,F. Wagner REBOUND (Off:1 Def:6),BOS @ ORL,BOS,ORL,"Sunday, February 6",4,https://videos.nba.com/nba/pbp/media/2022/02/06/0022100806/573/109930c6-3c68-bf76-597a-0f7d2fc42c1c_1280x720.mp4,False
hoop_cut_433,2021-22,57,Nikola Vučević,OREB,Vucevic REBOUND (Off:5 Def:9),CHI @ DET,CHI,DET,"Wednesday, October 20",3,https://videos.nba.com/nba/pbp/media/2021/10/20/0022100004/71/7eb7983c-8384-9e3a-0633-aecf5cc6aef5_1280x720.mp4,False
hoop_cut_434,2021-22,100,Bobby Portis,OREB,Portis REBOUND (Off:1 Def:4),MIL @ SAC,MIL,SAC,"Wednesday, March 16",3,https://videos.nba.com/nba/pbp/media/2022/03/09/0022100984/448/f836f28f-69c6-3b18-57a3-c8bdb1c40e32_1280x720.mp4,False
hoop_cut_435,2021-22,74,Jalen Brunson,OREB,Brunson REBOUND (Off:1 Def:1),DAL @ BKN,DAL,BKN,"Wednesday, March 16",2,https://videos.nba.com/nba/pbp/media/2022/02/15/0022100868/338/24677192-9ab3-56eb-c74e-5dd1278b44f3_1280x720.mp4,False
hoop_cut_436,2021-22,28,Darius Garland,OREB,Garland REBOUND (Off:1 Def:1),MEM @ CLE,MEM,CLE,"Tuesday, January 4",2,https://videos.nba.com/nba/pbp/media/2022/01/04/0022100562/154/a484240b-3af5-f685-d3bf-8bc3971e606c_1280x720.mp4,False
hoop_cut_437,2021-22,82,Rudy Gobert,OREB,Gobert REBOUND (Off:3 Def:5),DET @ UTA,DET,UTA,"Friday, January 21",4,https://videos.nba.com/nba/pbp/media/2022/01/21/0022100693/532/8dcf6bb6-8769-daba-acb3-d37406ae9d27_1280x720.mp4,False
hoop_cut_438,2021-22,57,Nikola Vučević,OREB,Vucevic REBOUND (Off:1 Def:3),PHI @ CHI,PHI,CHI,"Sunday, February 6",3,https://videos.nba.com/nba/pbp/media/2022/02/06/0022100802/375/f23aa83a-97f8-c4db-9bf5-fdc90c60f3de_1280x720.mp4,False
hoop_cut_439,2021-22,65,Deandre Ayton,OREB,Ayton REBOUND (Off:2 Def:7),SAC @ PHX,SAC,PHX,"Wednesday, October 27",2,https://videos.nba.com/nba/pbp/media/2021/10/27/0022100062/261/3f3b3059-061f-a6a3-9a89-aa59f58b4860_1280x720.mp4,False
hoop_cut_440,2021-22,31,Dejounte Murray,OREB,Murray REBOUND (Off:1 Def:3),CHA @ SAS,CHA,SAS,"Wednesday, December 15",4,https://videos.nba.com/nba/pbp/media/2021/12/15/0022100423/486/9200e8c1-8966-5b40-0ab0-84b89978da6e_1280x720.mp4,False
hoop_cut_441,2021-22,65,Deandre Ayton,OREB,Ayton REBOUND (Off:3 Def:7),LAC @ PHX,LAC,PHX,"Tuesday, February 15",3,https://videos.nba.com/nba/pbp/media/2022/02/15/0022100873/412/2d273124-7056-d406-79c1-b811b6df0a00_1280x720.mp4,False
hoop_cut_442,2021-22,49,Dillon Brooks,OREB,Brooks REBOUND (Off:1 Def:0),MEM @ LAC,MEM,LAC,"Saturday, January 8",1,https://videos.nba.com/nba/pbp/media/2021/11/30/0022100315/579/4c2bbd27-6de9-eb61-8c3a-0a097e461622_1280x720.mp4,False
hoop_cut_443,2021-22,10,Nikola Jokić,OREB,Jokic REBOUND (Off:1 Def:2),TOR @ DEN,TOR,DEN,"Saturday, March 12",2,https://videos.nba.com/nba/pbp/media/2022/03/09/0022100991/355/f897baae-adf5-71bc-9b53-1d2d0621098b_1280x720.mp4,False
hoop_cut_444,2021-22,48,Russell Westbrook,OREB,Westbrook REBOUND (Off:1 Def:1),TOR @ LAL,TOR,LAL,"Monday, March 14",1,https://videos.nba.com/nba/pbp/media/2022/03/14/0022101028/50/43f770a4-b25b-0ea9-a497-81ecb58f70ea_1280x720.mp4,False
hoop_cut_445,2021-22,43,Malcolm Brogdon,OREB,Brogdon REBOUND (Off:1 Def:1),MIL @ IND,MIL,IND,"Sunday, November 28",2,https://videos.nba.com/nba/pbp/media/2021/11/28/0022100301/278/df3631ab-0554-395c-0515-423128f14a2d_1280x720.mp4,False
hoop_cut_446,2021-22,76,Jarrett Allen,OREB,Allen REBOUND (Off:2 Def:2),SAS @ CLE,SAS,CLE,"Wednesday, February 9",2,https://videos.nba.com/nba/pbp/media/2022/02/09/0022100825/237/37e2ef1d-6c0a-5af4-aa4d-e167e56a5d9c_1280x720.mp4,False
hoop_cut_447,2021-22,1,Joel Embiid,OREB,Embiid REBOUND (Off:1 Def:2),PHI @ WAS,PHI,WAS,"Sunday, December 26",1,https://videos.nba.com/nba/pbp/media/2021/12/26/0022100495/108/904be653-cb4b-a5d3-3b98-acc28a386dd5_1280x720.mp4,False
hoop_cut_448,2021-22,29,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:3),MIA @ BKN,MIA,BKN,"Wednesday, October 27",1,https://videos.nba.com/nba/pbp/media/2021/10/27/0022100057/111/734c522d-9308-e358-c797-59f9ff7598f6_1280x720.mp4,False
hoop_cut_449,2021-22,24,Pascal Siakam,OREB,Siakam REBOUND (Off:3 Def:2),TOR @ NOP,TOR,NOP,"Monday, February 14",4,https://videos.nba.com/nba/pbp/media/2022/02/14/0022100863/509/10e1dd64-003b-0056-6666-84ffd927373b_1280x720.mp4,False
hoop_cut_450,2021-22,82,Rudy Gobert,OREB,Gobert REBOUND (Off:7 Def:6),UTA @ PHX,UTA,PHX,"Sunday, February 27",3,https://videos.nba.com/nba/pbp/media/2022/02/27/0022100913/359/e9af25e7-cbc3-cbb1-c569-0e00be4e31b4_1280x720.mp4,False
hoop_cut_451,2022-23,33,Jimmy Butler III,OREB,Butler REBOUND (Off:2 Def:6),CHA @ MIA,CHA,MIA,"Thursday, November 10",3,https://videos.nba.com/nba/pbp/media/2022/11/10/0022200174/429/c69bfe46-3548-1b4c-bc40-6d91107e2348_1280x720.mp4,False
hoop_cut_452,2022-23,185,Al Horford,OREB,Horford REBOUND (Off:3 Def:1),NYK @ BOS,NYK,BOS,"Thursday, January 26",5,https://videos.nba.com/nba/pbp/media/2023/01/26/0022200730/662/4acca6fe-1f2d-bd54-718f-6d3b381207a5_1280x720.mp4,False
hoop_cut_453,2022-23,120,Cole Anthony,OREB,Anthony REBOUND (Off:1 Def:2),ORL @ POR,ORL,POR,"Tuesday, January 10",4,https://videos.nba.com/nba/pbp/media/2023/01/10/0022200616/504/b5c16463-afd5-7054-247d-5b06b31f27f8_1280x720.mp4,False
hoop_cut_454,2022-23,9,LeBron James,OREB,James REBOUND (Off:2 Def:5),CLE @ LAL,CLE,LAL,"Sunday, November 6",3,https://videos.nba.com/nba/pbp/media/2022/11/06/0022200140/514/d1ddeb74-14dd-df18-7e84-127804cf9d0c_1280x720.mp4,False
hoop_cut_455,2022-23,64,Domantas Sabonis,OREB,Sabonis REBOUND (Off:2 Def:2),SAC @ PHX,SAC,PHX,"Tuesday, February 14",2,https://videos.nba.com/nba/pbp/media/2023/02/14/0022200870/250/af50f4fd-0969-d568-8ece-441caa0f7243_1280x720.mp4,False
hoop_cut_456,2022-23,158,Ivica Zubac,OREB,Zubac REBOUND (Off:1 Def:4),LAC @ PHX,LAC,PHX,"Sunday, April 9",2,https://videos.nba.com/nba/pbp/media/2023/04/09/0022201229/258/7e5fd4df-fe08-a1d1-9f77-2449a391f567_1280x720.mp4,False
hoop_cut_457,2022-23,44,CJ McCollum,OREB,McCollum REBOUND (Off:3 Def:0),GSW @ NOP,GSW,NOP,"Monday, November 21",2,https://videos.nba.com/nba/pbp/media/2022/11/21/0022200253/196/e5299286-35e5-619b-00b1-5bad24246321_1280x720.mp4,False
hoop_cut_458,2022-23,130,Jakob Poeltl,OREB,Poeltl REBOUND (Off:5 Def:7),OKC @ TOR,OKC,TOR,"Thursday, March 16",4,https://videos.nba.com/nba/pbp/media/2023/03/16/0022201044/650/1609d912-d0ad-f134-628c-b97789620775_1280x720.mp4,False
hoop_cut_459,2022-23,42,Anfernee Simons,OREB,Simons REBOUND (Off:1 Def:1),POR @ IND,POR,IND,"Friday, January 6",2,https://videos.nba.com/nba/pbp/media/2023/01/06/0022200580/325/81df4378-ee8d-436f-813a-a7588e27eb42_1280x720.mp4,False
hoop_cut_460,2022-23,82,Aaron Gordon,OREB,Gordon REBOUND (Off:2 Def:0),OKC @ DEN,OKC,DEN,"Saturday, October 22",1,https://videos.nba.com/nba/pbp/media/2022/10/22/0022200035/28/65536986-4c26-0215-3dac-1f6d39f64e2f_1280x720.mp4,False
hoop_cut_461,2022-23,211,Naji Marshall,OREB,Marshall REBOUND (Off:1 Def:1),PHX @ NOP,PHX,NOP,"Friday, December 9",4,https://videos.nba.com/nba/pbp/media/2022/12/09/0022200384/549/b25602ee-de65-4b9f-41c6-6ba069c43839_1280x720.mp4,False
hoop_cut_462,2022-23,137,Marvin Bagley III,OREB,Bagley III REBOUND (Off:1 Def:3),MIL @ DET,MIL,DET,"Monday, March 27",2,https://videos.nba.com/nba/pbp/media/2023/03/27/0022201122/245/9c5012fd-0904-750d-866e-06b6dc078f5e_1280x720.mp4,False
hoop_cut_463,2022-23,13,Jaylen Brown,OREB,Brown REBOUND (Off:3 Def:7),BOS @ NOP,BOS,NOP,"Friday, November 18",4,https://videos.nba.com/nba/pbp/media/2022/11/18/0022200231/584/78d3212c-d540-8565-050c-08cb32ed6bfa_1280x720.mp4,False
hoop_cut_464,2022-23,210,Josh Green,OREB,Green REBOUND (Off:1 Def:1),DAL @ DET,DAL,DET,"Thursday, December 1",2,https://videos.nba.com/nba/pbp/media/2022/12/01/0022200325/195/9ab5425d-89a4-692b-6ffb-ca64a3febccc_1280x720.mp4,False
hoop_cut_465,2022-23,18,Lauri Markkanen,OREB,Markkanen REBOUND (Off:1 Def:5),UTA @ IND,UTA,IND,"Monday, February 13",2,https://videos.nba.com/nba/pbp/media/2023/02/10/0022200839/257/1015dfcb-655a-1560-232f-a55ba8944540_1280x720.mp4,False
hoop_cut_466,2022-23,48,Jerami Grant,OREB,Grant REBOUND (Off:2 Def:1),MIN @ POR,MIN,POR,"Monday, December 12",3,https://videos.nba.com/nba/pbp/media/2022/12/12/0022200407/470/4bb01117-3a5e-b2ae-4742-c9b3e1bdad21_1280x720.mp4,False
